服务端C++开发工程师,02-08发布,上市公司|150-500人|计算机软件,0.8-1万/月,武汉-洪山区,武汉珞珈德毅科技股份有限公司,3-4年经验,本科,招1人,位职责：,高级软件工程师
数据开发工程师,02-08发布,"民营公司|500-1000人|互联网/电子商务,广告",1.5-2万/月,上海,新好耶数字技术（上海）有限公司,3-4年经验,本科,招若干人,岗位职责：,软件工程师
华东区销售经理,02-08发布,合资|50-150人|通信/电信/网络设备,1-1.5万/月,上海,名气通网络（深圳）有限公司,5-7年经验,大专,招1人,岗位职责：,销售经理
大数据工程师（双休，五险一金）,02-08发布,"民营公司|150-500人|通信/电信运营、增值服务,通信/电信/网络设备",1-1.5万/月,广州,北京宽广智通信息技术有限公司,1年经验,本科,招1人,岗位职责：,高级软件工程师
（高级）系统工程师-上海-00053,02-08发布,"国企|50-150人|互联网/电子商务,计算机服务(系统、数据服务、维修)",1.5-2.4万/月,上海,上海数据交易中心有限公司,无工作经验,,招1人,职位描述,其他
核心机房运维工程师,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),通信/电信/网络设备",0.8-1万/月,深圳-南山区,深圳市天道日新科技有限公司,无工作经验,本科,招若干人,岗位职责：,硬件工程师
项目实施总监,02-08发布,民营公司|50-150人|计算机软件,20-30万/年,广州-海珠区,广州云湾信息技术有限公司,无工作经验,本科,招1人,职责描述：,项目总监
前端/Python开发工程师/自动化运维项目,02-08发布,"民营公司|150-500人|计算机服务(系统、数据服务、维修),通信/电信/网络设备",6-8千/月,广州,广州东诚信息科技有限公司,1年经验,大专,招1人,1、主要负责项目前端设计及优化。,软件工程师
数据库驻场工程师（南京）,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),计算机硬件",10-15万/年,杭州-余杭区,杭州维网科技有限公司,3-4年经验,本科,招3人,岗位职责：,系统工程师
软件工程师,02-08发布,"民营公司|500-1000人|仪器仪表/工业自动化,机械/设备/重工",6-8千/月,合肥-高新区,安徽皖仪科技股份有限公司,无工作经验,本科,招6人,1.本科以上学历，软件工程、计算机科学与技术、物理等相关专业；,软件工程师
IDC网络架构,02-08发布,"民营公司|少于50人|计算机软件,互联网/电子商务",1.5-2万/月,武汉-武昌区,武汉楚易唯网络科技有限公司,3-4年经验,大专,招2人,,高级软件工程师
行政助理,02-08发布,"民营公司|50-150人|通信/电信/网络设备,计算机软件",2.5-3.5千/月,淮安,江苏思可信信息科技有限公司,无工作经验,,招若干人,行政专员/助理招聘职位常驻淮安办事处，我们诚聘具有狼心和野心的你，同时也欢迎优秀的毕业生来我司共同成长,行政专员/助理
系统运维经理（兼组长）,02-08发布,民营公司|10000人以上|房地产,25-50万/年,佛山,碧桂园控股,10年以上经验,本科,招1人,【岗位职责】,技术支持/维护经理
高级OpenNebula工程师(OpenStackJD),02-08发布,外资（欧美）|50-150人|计算机硬件,6-8千/月,苏州,苏州超集信息科技有限公司,3-4年经验,本科,招1人,岗位职责：,高级软件工程师
SolutionEngineer,02-08发布,外资（欧美）|150-500人|通信/电信运营、增值服务,0.6-1.5万/月,北京,思博伦通信科技（北京）有限公司,无工作经验,硕士,招1人,职位名称：解决方案工程师/全球服务部,通信技术工程师
Java高级研发工程师-医时空,02-08发布,"民营公司|50-150人|互联网/电子商务,计算机软件",1-2万/月,深圳-南山区,深圳市大富网络技术有限公司,5-7年经验,,招4人,岗位职责：,高级软件工程师
SDN(SD-WAN)产品经理(深圳),02-08发布,民营公司|500-1000人|通信/电信运营、增值服务,1.5-3万/月,深圳-福田区,南凌科技股份有限公司,5-7年经验,,招1人,岗位职责：,产品/品牌经理
系统架构工程师,02-08发布,"国企|50-150人|仪器仪表/工业自动化,金融/投资/证券",15-20万/年,杭州-拱墅区,轻工业自动化研究所,2年经验,本科,招2人,岗位职责：,项目主管
运维工程师,02-08发布,"民营公司|500-1000人|计算机服务(系统、数据服务、维修),计算机硬件",0.8-1.4万/月,深圳-南山区,北京源晨动力技术服务有限公司,2年经验,,招若干人,1、腾讯企业云平台建设工作，包括操作系统安装，云计算平台部署、调试。,系统工程师
咨询（调研、行业分析、战略规划）项目经理,02-08发布,"民营公司|50-150人|互联网/电子商务,公关/市场推广/会展",1.5-2万/月,北京,中科智道（北京）科技股份有限公司,无工作经验,硕士,招1人,1、市场、行业数据收集、整理和分析，协助进行项目所需的市场研究；,咨询经理
Java高级开发工程师,02-08发布,"外资（非欧美）|1000-5000人|计算机服务(系统、数据服务、维修),外包服务",1-2万/月,深圳-南山区,塔塔信息技术（中国）股份有限公司,无工作经验,,招若干人,1.大学本科以上学历，计算机相关专业，至少3年以上的工作经验；,软件工程师
售前工程师,02-08发布,"民营公司|50-150人|计算机软件,互联网/电子商务",1.5-2万/月,杭州-滨江区,杭州创匠信息科技有限公司,3-4年经验,本科,招1人,岗位职责:,售前/售后技术支持工程师
.Net高级架构师,02-08发布,外资（非欧美）|50-150人|计算机软件,1.5-2万/月,宁波,CI&T,5-7年经验,大专,招1人,,系统架构设计师
VBAEngineerVBA开发工程师,02-08发布,"外资（欧美）|500-1000人|会计/审计,专业服务(咨询、人力资源、财会)",6-8千/月,上海-浦东新区,玛泽咨询（上海）有限公司,无工作经验,本科,招1人,,软件工程师
CIO/首席信息官,02-08发布,"民营公司|150-500人|互联网/电子商务,生活服务",2-2.5万/月,北京-朝阳区,北京金豆云网络科技有限公司,3-4年经验,,招1人,岗位职责：,网站运营总监
美天科技-高级售前经理,02-08发布,"民营公司|1000-5000人|多元化业务集团公司,金融/投资/证券",1-2万/月,重庆,重庆东赢恒康企业（集团）有限公司,无工作经验,本科,招若干人,职责描述：,售前/售后技术支持经理
华为工程师/售前售后/IT项目技术支持/衡水,02-08发布,"外资（非欧美）|150-500人|计算机硬件,计算机服务(系统、数据服务、维修)",,石家庄,联强国际,1年经验,本科,招2人,岗位职责：,技术支持/维护工程师
项目实施实习生,02-08发布,民营公司|150-500人|通信/电信/网络设备,2-4千/月,杭州-西湖区,杭州天宽科技有限公司,无工作经验,大专,招2人,岗位职责：,实习生
售前/售后技术支持工程师,02-08发布,"民营公司|150-500人|互联网/电子商务,计算机服务(系统、数据服务、维修)",1-1.8万/月,北京-东城区,北京博睿宏远数据科技股份有限公司,2年经验,本科,招1人,岗位职责：,售前/售后技术支持工程师
服务器工程师（集团总部）,02-08发布,民营公司|10000人以上|家具/家电/玩具/礼品,1-1.5万/月,上海-徐汇区,公牛集团有限公司,5-7年经验,本科,招1人,工作职责：,其他
销售/客户经理,02-08发布,"外资（欧美）|计算机软件,互联网/电子商务",1-2万/月,北京-海淀区,博彦科技股份有限公司,3-4年经验,大专,招1人,岗位职责：,客户经理/主管
软件开发总监,02-08发布,"民营公司|150-500人|汽车及零配件,计算机软件",2-4万/月,北京-大兴区,车工科技（北京）股份有限公司,无工作经验,本科,招1人,一、岗位职责：,产品总监
架构/开发工程师,02-08发布,合资|150-500人|互联网/电子商务,1.5-2万/月,深圳-福田区,康美健康云服务有限公司,5-7年经验,大专,招2人,【岗位职责】,系统架构设计师
教学解决方案经理,02-08发布,"民营公司|150-500人|教育/培训/院校,计算机服务(系统、数据服务、维修)",0.8-1万/月,福州,北京新大陆时代教育科技有限公司,无工作经验,,招若干人,,售前/售后技术支持经理
运维工程师,02-08发布,"合资|50-150人|公关/市场推广/会展,互联网/电子商务",6-8千/月,上海-黄浦区,上海蓝蛙展览展示有限公司,无工作经验,,招若干人,职位描述：,技术支持/维护工程师
运维安全工程师,02-08发布,"民营公司|10000人以上|金融/投资/证券,多元化业务集团公司",1-1.5万/月,杭州-滨江区,中财招商投资集团有限公司,3-4年经验,本科,招2人,1.负责服务器资源的日常管理，确保各类环境的可用性；,网站维护工程师
研发二部经理,02-08发布,"民营公司|50-150人|计算机软件,计算机硬件",1.5-2万/月,广州,广州南翼信息科技有限公司,3-4年经验,本科,招2人,岗位职责：,高级软件工程师
DBA工程师,02-08发布,"民营公司|150-500人|金融/投资/证券,互联网/电子商务",2-2.5万/月,上海-浦东新区,坤普金融服务（上海）有限公司,无工作经验,,招1人,工作职责：,数据库工程师/管理员
信息技术经理,02-08发布,国企|少于50人|房地产,1-1.5万/月,杭州-下城区,杭州旅游投资发展有限公司,5-7年经验,本科,招1人,职责和义务：,ERP实施顾问
云平台架构师/技术总监,02-08发布,"民营公司|150-500人|互联网/电子商务,金融/投资/证券",2-2.5万/月,深圳,深圳市恒领投资咨询有限公司,5-7年经验,本科,招1人,岗位职责,系统架构设计师
网络工程师（实习生）,02-08发布,"民营公司|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",4.5-6千/月,南京,南京紫津融畅信息科技服务有限公司,无工作经验,本科,招5人,1、2018年全日制本科毕业生，网络、通信相关专业有较好的网络技术基础，熟悉数据通信网络基础知识，TCP/IP，路由，交换，安全等基本原理；,网络工程师
销售经理,02-08发布,"国企|50-150人|通信/电信/网络设备,计算机软件",0.5-1万/月,武汉-汉阳区,大唐广电科技（武汉）有限公司,无工作经验,本科,招2人,岗位职责：,销售经理
数据分析师,02-08发布,"民营公司|150-500人|互联网/电子商务,快速消费品(食品、饮料、化妆品)",,杭州-下城区,杭州新天地酷云商业管理有限公司,1年经验,大专,招1人,岗位要求：,其他
测试专员（融易通小贷）,02-08发布,"合资|500-1000人|金融/投资/证券,银行",6-8千/月,上海-杨浦区,诺亚财富管理中心,1年经验,,招1人,岗位职责：,软件测试
高级产品经理（金融信贷）,02-08发布,上市公司|1000-5000人|金融/投资/证券,1.2-2万/月,上海-杨浦区,上海诺亚金融服务有限公司,3-4年经验,本科,招1人,岗位描述：,产品经理/主管
服务器运维高级工程师,02-08发布,"民营公司|150-500人|计算机服务(系统、数据服务、维修),通信/电信/网络设备",1-1.5万/月,上海-静安区,上海蓝盟网络技术有限公司,1年经验,大专,招若干人,工作内容：,系统工程师
运营支撑（重庆办事处）,02-08发布,"民营公司|150-500人|计算机服务(系统、数据服务、维修),计算机硬件",0.8-1万/月,重庆,南京佳强科技有限公司,无工作经验,大专,招1人,人员基本要求：,售前/售后技术支持主管
SaaS系统架构师,02-08发布,民营公司|50-150人|计算机软件,1-1.5万/月,西安-雁塔区,得一创新（北京）科技有限公司西安分公司,无工作经验,本科,招若干人,1、负责设计及构建云平台SaaS系统；,系统架构设计师
c++软件工程师,02-08发布,"民营公司|150-500人|电子技术/半导体/集成电路,计算机软件",0.8-1.2万/月,西安,杭州鸿泉物联网技术股份有限公司,无工作经验,,招若干人,,软件工程师
高级Golang工程师,02-08发布,"民营公司|1000-5000人|互联网/电子商务,快速消费品(食品、饮料、化妆品)",1-2万/月,成都-高新区,聚美优品,无工作经验,,招1人,职位描述：,互联网软件开发工程师
生物信息分析工程师（天津工作）,02-08发布,"民营公司|50-150人|制药/生物工程,医疗/护理/卫生",0.7-1.2万/月,天津-滨海新区,北京奥维森基因科技有限公司,1年经验,本科,招8人,岗位职责：,临床数据分析员
虚拟化工程师,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),计算机软件",6-8千/月,成都-高新区,四川成享软件股份有限公司,2年经验,大专,招1人,一、岗位职责,技术支持/维护工程师
腾讯云销售经理,02-08发布,"上市公司|50-150人|计算机软件,计算机服务(系统、数据服务、维修)",1-1.5万/月,上海-黄浦区,上海惠岚网络科技股份有限公司,无工作经验,,招2人,岗位职责：,销售经理
资深售前顾问(职位编号：1),02-08发布,"民营公司|少于50人|计算机软件,计算机硬件",1-1.5万/月,武汉-洪山区,武汉速云星博信息技术有限公司,5-7年经验,本科,招2人,岗位职责：,售前/售后技术支持经理
售前产品经理,02-08发布,民营公司|50-150人|计算机软件,0.5-1万/月,南京-玄武区,江苏汇鑫融智软件科技有限公司,无工作经验,,招若干人,岗位职责：,产品专员
信息安全工程师,02-08发布,"民营公司|少于50人|计算机服务(系统、数据服务、维修),计算机硬件",0.6-2万/月,深圳-南山区,深圳市云鼎天科技有限公司,3-4年经验,本科,招3人,岗位职责：,网络信息安全工程师
OracleCloud售前顾问,02-08发布,"上市公司|1000-5000人|专业服务(咨询、人力资源、财会),计算机软件",1.5-1.8万/月,广州,上海汉得信息技术股份有限公司,无工作经验,,招若干人,职责：,ERP实施顾问
智能技术高级工程师,02-08发布,国企|500-1000人|电气/电力/水利,0.6-1万/月,湘潭,湘电风能有限公司,5-7年经验,硕士,招若干人,职位描述：,技术研发经理/主管
技术架构师--物联网项目,02-08发布,"民营公司|50-150人|计算机软件,互联网/电子商务",3-4万/月,上海-徐汇区,上海天坊信息科技有限公司,8-9年经验,本科,招1人,岗位职责,系统架构设计师
供应链专员/客户维护专员,02-08发布,"上市公司|150-500人|通信/电信运营、增值服务,交通/运输/物流",4-6千/月,深圳,深圳市普路通供应链管理股份有限公司,1年经验,本科,招1人,岗位职责：,客服专员/助理
BD,02-08发布,"合资|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",0.8-1.5万/月,南宁,朗新科技股份有限公司,5-7年经验,本科,招1人,位职责：,销售经理
技术总监,02-08发布,民营公司|50-150人|教育/培训/院校,1.5-2万/月,北京,实习（北京）科技有限公司,无工作经验,本科,招1人,1．负责技术团队日常管理、绩效考核、人才培养与选拔；,高级软件工程师
销售经理,02-08发布,民营公司|10000人以上|金融/投资/证券,0.5-2万/月,武汉-洪山区,北京恒昌利通投资管理有限公司,无工作经验,,招若干人,岗位职责,金融产品销售
大数据技术与应用,02-08发布,民营公司|500-1000人|教育/培训/院校,4.5-6千/月,金华,浙江广厦建设职业技术学院,无工作经验,,招若干人,软件工程或计算机等相关专业，熟悉大数据应用开发与运营维护，熟悉云计算技术，有相关行业开发、运维与管理经验者优先。,数据库工程师/管理员
售前经理,02-08发布,"民营公司|1000-5000人|通信/电信运营、增值服务,互联网/电子商务",1.5-2.5万/月,北京-东城区,彩讯科技股份有限公司,3-4年经验,本科,招2人,1、公司产品和解决方案的售前支持工作，撰写公司产品和技术方案；,售前/售后技术支持经理
高级安全工程师(监控响应)(14737),02-08发布,"上市公司|10000人以上|互联网/电子商务,交通/运输/物流",2.5-3万/月,上海,唯品会（中国）有限公司,5-7年经验,本科,招1人,,网络信息安全工程师
PHP工程师/PHP技术人员/PHP技术经理,02-08发布,民营公司|50-150人|互联网/电子商务,0.5-1万/月,广州,广州聆科网络技术有限公司,2年经验,大专,招5人,1、一年以上网站/微信公众号/APP开发经验，熟悉LINUX+PHP+MYSQL开发；,互联网软件开发工程师
java软件开发工程师(职位编号：026),02-08发布,"国企|150-500人|电子技术/半导体/集成电路,计算机软件",1-1.5万/月,合肥,安徽泽众安全科技有限公司,2年经验,本科,招5人,岗位职责:,高级软件工程师
Java开发工程师,02-08发布,"民营公司|少于50人|电气/电力/水利,电子技术/半导体/集成电路",1-2万/月,南京-江宁区,北京华电通达科技有限公司,3-4年经验,本科,招1人,岗位职责,软件工程师
销售代表(职位编号：1),02-08发布,"民营公司|50-150人|计算机软件,计算机硬件",0.5-1万/月,北京-海淀区,北京锟云科技有限公司,2年经验,大专,招15人,岗位职责：,销售主管
售前工程师（硬件）,02-08发布,"民营公司|1000-5000人|计算机软件,计算机服务(系统、数据服务、维修)",1-1.5万/月,上海-普陀区,上海中信信息发展股份有限公司-政法事业部,2年经验,大专,招1人,岗位职责：,硬件工程师
销售专员,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),互联网/电子商务",6-8千/月,南京,江苏蚂蚁云数据技术有限公司,2年经验,本科,招2人,岗位职责：,销售代表
售前总监,02-08发布,"民营公司|50-150人|计算机软件,计算机硬件",2-2.5万/月,广州-天河区,广东微云科技股份有限公司,5-7年经验,本科,招1人,,售前/售后技术支持主管
华为工程师（高薪+五险一金+各种福利）,02-08发布,民营公司|5000-10000人|通信/电信/网络设备,0.8-1.5万/月,成都-郫都区,广东润杨通信服务有限公司,1年经验,本科,招15人,职位要求：,技术支持/维护工程师
Java开发工程师,02-08发布,"上市公司|500-1000人|建筑/建材/工程,新能源",1.5-2万/月,上海-长宁区,山东雅百特科技有限公司上海分公司,3-4年经验,本科,招3人,专业技能：,互联网软件开发工程师
***讲师-大数据课程方向,02-08发布,"民营公司|150-500人|计算机软件,互联网/电子商务",1.5-2万/月,上海-长宁区,上海岳城教育科技有限公司,5-7年经验,本科,招若干人,给各位技术大牛请注意了！！！,职业技术教师
高级架构工程师,02-08发布,"民营公司|少于50人|专业服务(咨询、人力资源、财会),会计/审计",3-4万/月,上海,上海脉源企业管理咨询有限公司,3-4年经验,硕士,招若干人,工作职责：,系统架构设计师
销售经理,02-08发布,"民营公司|150-500人|计算机服务(系统、数据服务、维修),通信/电信/网络设备",1.5-2万/月,重庆-渝北区,重庆擎华信息科技有限公司,3-4年经验,大专,招3人,岗位职责：,销售经理
资深数据仓库工程师/专家,02-08发布,"民营公司|150-500人|互联网/电子商务,计算机软件",2-4万/月,北京-海淀区,智慧互通科技有限公司,5-7年经验,本科,招1人,岗位职责:,系统架构设计师
研发总监,02-08发布,民营公司|50-150人|计算机软件,3-5万/月,杭州,杭州趣看科技有限公司,10年以上经验,本科,招1人,岗位职责：,技术总监/经理
Java高级软件工程师,02-08发布,上市公司|150-500人|仪器仪表/工业自动化,1.5-3万/月,杭州-滨江区,杭州先锋电子技术股份有限公司,无工作经验,本科,招2人,岗位职责：,高级软件工程师
系统运维工程师,02-08发布,"民营公司|150-500人|网络游戏,互联网/电子商务",0.8-1.2万/月,杭州-拱墅区,浙江诺壹文化有限公司,1年经验,大专,招1人,岗位职责：,系统工程师
技术助理,02-08发布,"民营公司|50-150人|计算机软件,计算机硬件",4.5-6千/月,南京,安擎（天津）计算机有限公司,无工作经验,,招若干人,岗位职责：,技术支持/维护工程师
销售经理,02-08发布,"国企|50-150人|通信/电信/网络设备,互联网/电子商务",0.8-1.5万/月,贵阳,贵州高新翼云科技有限公司,无工作经验,,招2人,岗位职责：,销售经理
高级软件工程师（ERP方向）,02-08发布,民营公司|500-1000人|印刷/包装/造纸,0.8-1.5万/月,广州-白云区,广州龙派纸业有限公司,无工作经验,大专,招1人,工作职责：,软件测试
高级网络工程师,02-08发布,"上市公司|1000-5000人|计算机软件,计算机硬件",1-1.5万/月,北京,北京先进数通信息技术股份公司,5-7年经验,本科,招3人,岗位职责：,网络工程师
基础架构及云管理工程师,02-08发布,国企|10000人以上|保险,,北京,中国人民人寿保险股份有限公司,8-9年经验,本科,招若干人,工作职责：,软件工程师
系统工程师,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),公关/市场推广/会展",0.6-1.5万/月,北京-东城区,北京中达金桥技术股份有限公司,1年经验,大专,招若干人,岗位要求：1、初级工程师需要精通微软产品Windowsclient（包括Windows7，Windows8，Windows10各个版本，至少2个）；,系统工程师
互联网系统运维工程师,02-08发布,"民营公司|50-150人|通信/电信/网络设备,计算机服务(系统、数据服务、维修)",1-1.5万/月,合肥,安徽国通亿创科技股份有限公司,2年经验,本科,招1人,岗位职责,软件工程师
项目经理,02-08发布,"民营公司|少于50人|互联网/电子商务,计算机软件",1-2万/月,东莞,东莞联成网络科技有限公司,3-4年经验,大专,招1人,岗位要求：,高级软件工程师
产品运营工程师,02-08发布,"上市公司|150-500人|通信/电信运营、增值服务,计算机软件",0.7-1万/月,北京-海淀区,北京中广瑞波科技股份有限公司,1年经验,本科,招1人,岗位职责：,网站运营专员
大数据架构师,02-08发布,"民营公司|150-500人|网络游戏,互联网/电子商务",2-3万/月,广州-海珠区,广州君海网络科技有限公司,3-4年经验,,招1人,任职要求：,其他
ECM项目经理,02-08发布,"民营公司|50-150人|计算机软件,计算机服务(系统、数据服务、维修)",1.5-2.5万/月,深圳-南山区,深圳市华软技术股份有限公司,无工作经验,本科,招1人,职位职责：,项目经理
AI高级架构师,02-08发布,民营公司|150-500人|互联网/电子商务,4-6万/月,上海-宝山区,上海指旺信息科技有限公司,3-4年经验,硕士,招1人,工作职责：,系统架构设计师
网络工程师（昆山花桥）,02-08发布,外资（欧美）|10000人以上|酒店/旅游,1-1.8万/月,上海-长宁区,华住酒店管理有限公司,2年经验,本科,招1人,职位描述：,网络工程师
软件工程师(SoftwareEngineer)(职位编号：2014-003),02-08发布,外资（欧美）|50-150人|医疗/护理/卫生,6-8千/月,大连-中山区,基恩生物科技（大连）有限公司,无工作经验,硕士,招2人,"软件工程师(SoftwareEngineer)：信息技术相关专业硕士以上，熟练掌握基本编程如python,Jav，Shellscript及数学算法有，熟悉“云计算“（AmazonCloudComputing）或者能较快掌握为优先考虑。",软件工程师
总行信息科技部-技术体系管理岗,02-08发布,国企|1000-5000人|银行,,北京,中国光大银行总行,无工作经验,,招若干人,,信息技术专员
JAVA工程师,02-08发布,国企|150-500人|非营利组织,6-8千/月,广州,广州中国科学院工业技术研究院,无工作经验,本科,招1人,岗位职责：,软件工程师
售前经理,02-08发布,外资（非欧美）|150-500人|专业服务(咨询、人力资源、财会),1.8-3万/月,广州-海珠区,广州邓盛柏资讯科技顾问有限公司,2年经验,本科,招3人,职位描述：,售前/售后技术支持工程师
阿里云业务售前工程师ZD11018,02-08发布,"民营公司|150-500人|计算机硬件,计算机服务(系统、数据服务、维修)",4-8千/月,广州-天河区,广州正道科技有限公司,无工作经验,大专,招若干人,岗位职责：,售前/售后技术支持工程师
风电行业销售总监,02-08发布,"民营公司|少于50人|互联网/电子商务,计算机软件",1-1.5万/月,北京-海淀区,北京昊天网聚科技有限公司,5-7年经验,,招1人,1、负责工业互联网产品的市场推广与销售工作，根据公司总体市场策略编制行业销售计划；,销售总监
产品经理,02-08发布,"民营公司|50-150人|计算机软件,通信/电信/网络设备",1-1.5万/月,苏州-工业园区,科升通讯（苏州）有限公司,3-4年经验,大专,招1人,岗位职责：,产品经理/主管
项目经理,02-08发布,"民营公司|150-500人|通信/电信/网络设备,通信/电信运营、增值服务",1-2万/月,北京-西城区,北京华睿晟通科技有限公司,5-7年经验,本科,招1人,1、负责工业安全项目的管理、监督、跟进工作；,项目经理
高级后台开发工程师,02-08发布,民营公司|少于50人|计算机软件,0.7-1.3万/月,沈阳-浑南区,沈阳智朗科技有限公司,5-7年经验,本科,招2人,1、与系统架构师一起，完成后端框架、核心模块的搭建；,高级软件工程师
云平台开发工程师,02-08发布,"上市公司|150-500人|电子技术/半导体/集成电路,机械/设备/重工",0.9-1.8万/月,南京,南京华讯方舟通信设备有限公司,无工作经验,,招4人,岗位职责：,其他
运维开发经理,02-08发布,"外资（非欧美）|1000-5000人|家具/家电/玩具/礼品,多元化业务集团公司",1.5-2万/月,苏州,科沃斯机器人股份有限公司,5-7年经验,本科,招1人,,项目经理
软件售前顾问,02-08发布,"民营公司|50-150人|计算机软件,互联网/电子商务",0.8-1.2万/月,上海-静安区,上海斯晴软件科技有限公司,无工作经验,,招若干人,1.负责大型企业信息化建设、电子政务、电子商务业务项目的需求分析和方案编制工作；,文案/策划
数据分析与挖掘工程师,02-08发布,民营公司|50-150人|计算机软件,0.6-1.5万/月,上海-浦东新区,上海天律信息技术有限公司,2年经验,硕士,招若干人,1.参与公司咨询项目，可独立完成咨询报告或投标方案的写作。,数据库工程师/管理员
项目经理,02-08发布,民营公司|150-500人|通信/电信运营、增值服务,1.5-2万/月,广州-天河区,深圳市国信互联科技有限公司,5-7年经验,本科,招1人,岗位职责：,项目经理
系统集成售前工程师,02-08发布,民营公司|500-1000人|通信/电信/网络设备,6-8千/月,合肥,安徽海特微波通信有限公司,3-4年经验,本科,招1人,,销售工程师
技术总监,02-08发布,"合资|150-500人|互联网/电子商务,多元化业务集团公司",1.8-3万/月,广州-天河区,广州合富信息科技有限公司,5-7年经验,本科,招1人,岗位职责：,技术总监/经理
Python工程师,02-08发布,"民营公司|1000-5000人|互联网/电子商务,贸易/进出口",1-1.5万/月,广州-白云区,广州棒谷科技股份有限公司,3-4年经验,本科,招1人,岗位职责：,互联网软件开发工程师
售前经理,02-08发布,民营公司|150-500人|通信/电信运营、增值服务,0.6-1万/月,杭州-滨江区,永炜控股集团有限公司,2年经验,本科,招1人,岗位职责：,项目经理
云业务售前技术支撑(职位编号：LX-2-201709),02-08发布,"民营公司|50-150人|互联网/电子商务,计算机软件",1-2万/月,上海-虹口区,上海聚杰信息技术有限公司,3-4年经验,,招若干人,1、负责江苏、浙江、上海三个省相应地市的云计算项目售前技术支持工作,售前/售后技术支持工程师
系统管理员/网络管理员,02-08发布,外资（欧美）|10000人以上|印刷/包装/造纸,6.5-8.9千/月,东莞,玖龙纸业（东莞）有限公司,3-4年经验,大专,招1人,,其他
渠道销售经理,02-08发布,民营公司|50-150人|计算机软件,6-8千/月,厦门,厦门唯网网络科技有限公司,无工作经验,大专,招3人,一、任职条件,大客户销售
销售经理,02-08发布,"民营公司|少于50人|计算机服务(系统、数据服务、维修),计算机硬件",3-4千/月,海口,海南晟启电脑网络有限公司,无工作经验,大专,招4人,1、负责政府、教育、医疗、企业客户的云计算虚拟化产品的销售和市场开拓；,销售主管
高级售前工程师（人脸识别）,02-08发布,"民营公司|1000-5000人|仪器仪表/工业自动化,机械/设备/重工",2-4万/月,广州-黄埔区,广州御银科技股份有限公司,3-4年经验,本科,招若干人,工作职责：,售前/售后技术支持工程师
业务规划高级工程师,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),互联网/电子商务",1.2-1.6万/月,深圳-南山区,深圳壹鸿科技有限公司,5-7年经验,本科,招2人,"任职要求：""1、计算机、通信相关专业毕业；本科5年、硕士3年以上工作经验；",其他
openstack开发实习生,02-08发布,"民营公司|少于50人|计算机软件,通信/电信运营、增值服务",2.5-5千/月,南京-江宁区,南京赛宁信息技术有限公司,无工作经验,,招1人,负责OpenStack环境的搭建、测试、调优,软件工程师
Java软件工程师,02-08发布,"民营公司|50-150人|计算机服务(系统、数据服务、维修),外包服务",0.6-1.5万/月,深圳,深圳市众诚品业科技有限公司,无工作经验,大专,招5人,《开发中级》,软件工程师
php后台开发工程师,02-08发布,"民营公司|50-150人|医疗设备/器械,制药/生物工程",0.7-1万/月,成都-武侯区,重庆早柒天生物科技股份有限公司,无工作经验,大专,招1人,岗位职责：,软件工程师
IT运维工程师,02-08发布,"上市公司|1000-5000人|金融/投资/证券,银行",5-9千/月,昆山,江苏汇通金融数据股份有限公司,2年经验,大专,招1人,职责描述：,信息技术专员
高级Java开发工程师,02-08发布,民营公司|500-1000人|酒店/旅游,0.8-1.4万/月,长沙-岳麓区,湖南今天酒店集团有限公司,3-4年经验,大专,招5人,,高级软件工程师
混合云业务渠道拓展经理（武汉）,02-08发布,"民营公司|150-500人|通信/电信运营、增值服务,互联网/电子商务",6-10万/年,武汉-洪山区,上海游驰网络技术有限公司,1年经验,大专,招1人,岗位职责：,区域销售经理
数据库工程师/管理员,02-08发布,民营公司|50-150人|计算机软件,4-7千/月,武汉,武汉倚天剑科技有限公司,2年经验,本科,招若干人,1、参与公司交互平台的数据相关需求分析、产品设计，熟悉产品功能；,数据库工程师/管理员
高级java工程师,02-08发布,"民营公司|50-150人|计算机软件,计算机服务(系统、数据服务、维修)",2.5-3万/月,上海-浦东新区,云识数源信息科技（上海）有限公司,5-7年经验,本科,招3人,岗位职责：,高级软件工程师
智慧城市咨询师,02-08发布,"上市公司|50-150人|通信/电信运营、增值服务,互联网/电子商务",0.8-1.5万/月,南京-浦口区,南京南大智慧城市规划设计股份有限公司,2年经验,本科,招2人,1、智慧城市规划和研究，智慧城市项目的总体架构设计、方案设计、专题策划、报告撰写等工作；,系统架构设计师
主机+网络工程师,02-08发布,"民营公司|150-500人|计算机软件,计算机服务(系统、数据服务、维修)",6-8千/月,福州,福州创荣软件科技有限公司,无工作经验,大专,招若干人,1、计算机或通信等相关专业，专科以上学历。,软件工程师
